,lat,lon,kelp_biomass_kg,kelp_biomass_kg_past
1262,36.9525212792023,-122.024401894579,133.0,0.0
1263,36.9527916749457,-122.024398445575,341.0,0.0
1264,36.9530620706765,-122.024394996525,123.0,0.0
1265,36.9533324663947,-122.024391547429,114.0,0.0
1266,36.9538732577932,-122.024384649099,133.0,0.0
1267,36.9541436534735,-122.024381199865,172.0,0.0
1268,36.9544140491412,-122.024377750585,260.0,0.0
1269,36.9490033652032,-122.024109831997,0.0,313.0
1270,36.9492737610836,-122.024106382401,0.0,324.0
1271,36.9498145528065,-122.024099483071,0.0,464.0
1272,36.9500849486491,-122.024096033337,0.0,464.0
1273,36.9503553444791,-122.024092583557,0.0,435.0
1274,36.9506257402964,-122.02408913373,0.0,360.0
1275,36.950896136101,-122.024085683858,0.0,336.0
1276,36.9511665318932,-122.02408223394,0.0,301.0
1277,36.9514369276726,-122.024078783975,0.0,277.0
1278,36.9517073234395,-122.024075333965,0.0,277.0
1279,36.9522481149353,-122.024068433806,0.0,289.0
1280,36.9525185106643,-122.024064983658,0.0,301.0
1281,36.95387048912,-122.024047732225,114.0,0.0
1282,36.9541408847733,-122.0240442818,123.0,0.0
1283,36.954411280414,-122.024040831329,163.0,0.0
1284,36.954681676042,-122.024037380813,143.0,0.0
1285,36.9549520716574,-122.02403393025,133.0,0.0
1286,36.955763258428,-122.024023578285,241.0,0.0
1287,36.949000596061,-122.023772936599,0.0,277.0
1288,36.9495413877551,-122.02376603498,0.0,332.0
1289,36.9498117835832,-122.023762584101,0.0,420.0
1290,36.9500821793988,-122.023759133177,0.0,420.0
1291,36.9503525752017,-122.023755682206,0.0,259.0
1292,36.950622970992,-122.023752231189,0.0,531.0
1293,36.9508933667696,-122.023748780126,0.0,820.0
1294,36.9517045540269,-122.023738426662,0.0,230.0
1295,36.9519749497541,-122.023734975415,0.0,266.0
1296,36.9498090134044,-122.023425685177,0.0,937.0
1297,36.9500794091929,-122.023422233062,0.0,317.0
1298,36.9571553190118,-121.996374578195,0.0,163.0
1299,36.9560708976774,-121.996051848705,0.0,339.0
1300,36.956068048477,-121.995714925037,0.0,821.0
1301,36.9557948051003,-121.995381553426,0.0,1091.0
1302,36.9560651983209,-121.995378001416,0.0,1273.0
1303,36.9563355915288,-121.995374449359,0.0,339.0
1304,36.9557919540163,-121.995044631044,0.0,889.0
1305,36.956062347209,-121.995041077843,0.0,899.0
1306,36.9563327403892,-121.995037524595,0.0,163.0
1307,36.955518708799,-121.994711263053,0.0,639.0
1308,36.9557891019765,-121.994707708709,0.0,997.0
1309,36.9560594951415,-121.994704154317,0.0,339.0
1310,36.9563298882937,-121.994700599878,0.0,462.0
1311,36.9557862489811,-121.994370786421,0.0,1022.0
1312,36.9560566421181,-121.994367230839,0.0,723.0
1313,36.9563270352426,-121.994363675209,0.0,1322.0
1314,36.9565974283543,-121.994360119532,0.0,319.0
1315,36.9574028984214,-121.993675593493,0.0,1020.0
1316,36.9535370758707,-121.98429186864,0.0,277.0
1317,36.953807468269,-121.984288277719,0.0,260.0
1318,36.9540778606546,-121.984284686749,0.0,202.0
1319,36.9535341934729,-121.983954957356,0.0,202.0
1320,36.953804585843,-121.983951365244,0.0,1440.0
1321,36.9540749782005,-121.983947773084,0.0,830.0
1322,36.9535313101193,-121.98361804612,0.0,133.0
1323,36.9538017024613,-121.983614452817,0.0,221.0
1324,36.9540720947907,-121.983610859466,0.0,1091.0
1325,36.9543424871074,-121.983607266068,0.0,811.0
1326,36.9546128794115,-121.983603672621,0.0,521.0
1327,36.9535284258102,-121.983281134932,0.0,192.0
1328,36.953798818124,-121.983277540438,0.0,609.0
1329,36.9540692104252,-121.983273945897,0.0,192.0
1330,36.9546099949897,-121.98326675667,0.0,791.0
1331,36.954880387253,-121.983263161985,0.0,840.0
1332,36.9551507795036,-121.983259567252,0.0,192.0
1333,36.9537959328311,-121.982940628107,0.0,212.0
1334,36.9546071096123,-121.982929840767,0.0,742.0
1335,36.9548775018473,-121.982926244891,0.0,1449.0
1336,36.9551478940699,-121.982922648967,0.0,560.0
1337,36.9554182862797,-121.982919052995,0.0,348.0
1338,36.9540634388273,-121.982600118902,0.0,212.0
1339,36.9548746154861,-121.982589327846,0.0,664.0
1340,36.9551450076803,-121.982585730731,0.0,713.0
1341,36.955415399862,-121.982582133568,0.0,660.0
1342,36.955685792031,-121.982578536358,0.0,555.0
1343,36.9540605515949,-121.982263205476,0.0,492.0
1344,36.9543309437989,-121.982259607315,0.0,270.0
1345,36.9546013359903,-121.982256009105,0.0,212.0
1346,36.9551421203351,-121.982248812543,0.0,202.0
1347,36.9554125124886,-121.98224521419,0.0,1067.0
1348,36.9556829046294,-121.982241615788,0.0,790.0
1349,36.9537872712183,-121.981929891402,0.0,251.0
1350,36.9540576634068,-121.981926292099,0.0,241.0
1351,36.9543280555826,-121.981922692747,0.0,241.0
1352,36.9545984477458,-121.981919093347,0.0,163.0
1353,36.9554096241595,-121.981908294859,0.0,301.0
1354,36.9556800162721,-121.981904695267,0.0,242.0
1355,36.9535139899298,-121.98159657971,0.0,212.0
1356,36.954054774263,-121.981589378769,0.0,192.0
1357,36.9535110998868,-121.98125966881,0.0,163.0
1358,36.9548630604839,-121.981241660144,0.0,192.0
1359,36.9551334525653,-121.981238058266,0.0,241.0
1360,36.956212129484,-121.980886727517,207.0,0.0
1361,36.949173255931,-121.979969721538,0.0,221.0
1362,36.949443648165,-121.979966115908,0.0,143.0
1363,36.9488999693435,-121.979636436697,0.0,202.0
1364,36.9491703615619,-121.979632829925,0.0,202.0
1365,36.9494407537677,-121.979629223105,0.0,231.0
1366,36.9497111459608,-121.979625616237,0.0,251.0
1367,36.9505223224643,-121.979614795344,0.0,231.0
1368,36.9486266818444,-121.979303154238,0.0,133.0
1369,36.9488970740472,-121.979299546323,0.0,560.0
1370,36.9491674662373,-121.979295938361,0.0,1208.0
1371,36.9494378584148,-121.979292330351,0.0,1140.0
1372,36.9497082505798,-121.979288722292,0.0,241.0
1373,36.949978642732,-121.979285114186,0.0,133.0
1374,36.9502490348715,-121.979281506031,0.0,192.0
1375,36.9505194269985,-121.979277897828,0.0,212.0
1376,36.9488941777954,-121.978962655998,0.0,723.0
1377,36.9491645699573,-121.978959046845,0.0,1739.0
1378,36.9494349621066,-121.978955437644,0.0,1704.0
1379,36.9497053542432,-121.978951828396,0.0,1140.0
1380,36.9499757463671,-121.978948219099,0.0,713.0
1381,36.9502461384784,-121.978944609753,0.0,212.0
1382,36.950516530577,-121.97894100036,0.0,221.0
1383,36.9507869226631,-121.978937390919,0.0,231.0
1384,36.9518684908807,-121.978922952671,0.0,266.0
1385,36.9494320648427,-121.978618544986,0.0,1612.0
1386,36.9497024569511,-121.978614934547,0.0,1671.0
1387,36.9499728490467,-121.97861132406,136.0,1322.0
1388,36.9502432411297,-121.978607713524,0.0,703.0
1389,36.9505136332001,-121.97860410294,0.0,290.0
1390,36.9507840252579,-121.978600492308,0.0,280.0
1391,36.9510544173029,-121.978596881628,0.0,221.0
1392,36.9518655933623,-121.978586049299,0.0,183.0
1393,36.9521359853568,-121.978582438426,0.0,230.0
1394,36.9496995587035,-121.978278040747,0.0,492.0
1395,36.9499699507708,-121.978274429069,0.0,713.0
1396,36.9502403428255,-121.978270817343,0.0,550.0
1397,36.9505107348676,-121.978267205569,125.0,300.0
1398,36.9507811268971,-121.978263593746,0.0,251.0
1399,36.9510515189138,-121.978259981876,0.0,221.0
1400,36.9518626948883,-121.978249145975,148.0,0.0
1401,36.9521330868546,-121.978245533912,172.0,266.0
1402,36.9478039148729,-121.977966435722,0.0,521.0
1403,36.9502374435658,-121.97793392121,0.0,742.0
1404,36.9505078355796,-121.977930308245,0.0,550.0
1405,36.9507782275807,-121.977926695232,0.0,221.0
1406,36.9510486195692,-121.977923082171,0.0,163.0
1407,36.9515894035083,-121.977915855905,0.0,230.0
1408,36.9521301873967,-121.977908629445,172.0,0.0
1409,36.952400579322,-121.977905016143,113.0,0.0
1410,36.9526709712346,-121.977901402793,0.0,221.0
1411,36.9478010149125,-121.97762955035,0.0,300.0
1412,36.9480714070117,-121.977625936629,0.0,762.0
1413,36.9483417990983,-121.97762232286,0.0,231.0
1414,36.9486121911723,-121.977618709042,0.0,202.0
1415,36.9502345433506,-121.977597025125,183.0,192.0
1416,36.950504935336,-121.97759341097,136.0,280.0
1417,36.9507753273088,-121.977589796767,0.0,212.0
1418,36.951045719269,-121.977586182515,0.0,182.0
1419,36.9515865031514,-121.977578953868,0.0,230.0
1420,36.9521272869833,-121.977571725027,0.0,266.0
1421,36.9523976788802,-121.977568110535,160.0,254.0
1422,36.9526680707645,-121.977564495994,0.0,212.0
1423,36.5797828024014,-121.982168134108,0.0,231.0
1424,36.5800532116455,-121.982164584228,0.0,231.0
1425,36.9480685060675,-121.977289050115,0.0,1312.0
1426,36.9483388981258,-121.977285435156,0.0,1508.0
1427,36.9486092901715,-121.977281820148,0.0,1071.0
1428,36.9488796822045,-121.977278205092,0.0,280.0
1429,36.9491500742248,-121.977274589988,0.0,172.0
1430,36.9505020341369,-121.977256513743,195.0,251.0
1431,36.9507724260814,-121.977252898349,125.0,172.0
1432,36.9513132099325,-121.977245667417,0.0,195.0
1433,36.9515836018391,-121.977242051879,0.0,230.0
1434,36.9523947774828,-121.977231204975,0.0,219.0
1435,36.9526651693388,-121.977227589243,113.0,270.0
1436,36.5795095296792,-121.981836405162,0.0,241.0
1437,36.5797799389079,-121.981832854161,0.0,554.0
1438,36.5800503481239,-121.981829303112,0.0,545.0
1439,36.5803207573274,-121.981825752016,0.0,177.0
1440,36.9480656041679,-121.976952163649,0.0,595.0
1441,36.9483359961978,-121.9769485475,0.0,1641.0
1442,36.9486063882152,-121.976944931302,0.0,1214.0
1443,36.9488767802198,-121.976941315055,0.0,1160.0
1444,36.9491471722119,-121.976937698761,0.0,791.0
1445,36.9494175641912,-121.976934082418,0.0,231.0
1446,36.9504991319823,-121.976919616564,195.0,172.0
1447,36.9507695238985,-121.97691599998,160.0,182.0
1448,36.951039915802,-121.976912383348,0.0,163.0
1449,36.9513103076929,-121.976908766667,0.0,254.0
1450,36.9515806995711,-121.976905149939,0.0,289.0
1451,36.9518510914367,-121.976901533161,0.0,230.0
1452,36.9521214832896,-121.976897916336,0.0,219.0
1453,36.9523918751299,-121.976894299462,0.0,266.0
1454,36.9526622669576,-121.976890682541,0.0,221.0
1455,36.9529326587725,-121.97688706557,0.0,163.0
1456,36.5797770744716,-121.981497574261,0.0,545.0
1457,36.5800474836595,-121.981494022043,0.0,731.0
1458,36.5805883019977,-121.981486917466,0.0,154.0
1459,36.9483330933144,-121.976611659892,0.0,742.0
1460,36.9486034853034,-121.976608042504,0.0,1071.0
1461,36.9488738772797,-121.976604425067,0.0,1896.0
1462,36.9491442692434,-121.976600807582,0.0,1704.0
1463,36.9494146611945,-121.976597190049,0.0,560.0
1464,36.9496850531329,-121.976593572468,0.0,192.0
1465,36.95076662076,-121.976579101659,148.0,0.0
1466,36.9510370126351,-121.976575483837,125.0,0.0
1467,36.9513074044977,-121.976571865966,0.0,242.0
1468,36.9515777963475,-121.976568248046,0.0,301.0
1469,36.9518481881848,-121.976564630079,0.0,313.0
1470,36.9521185800094,-121.976561012063,0.0,313.0
1471,36.9523889718213,-121.976557393999,113.0,301.0
1472,36.9526593636206,-121.976553775886,113.0,241.0
1473,36.5797742090924,-121.981162294408,0.0,290.0
1474,36.9483301894755,-121.976274772333,0.0,772.0
1475,36.9486005814362,-121.976271153754,0.0,1808.0
1476,36.9488709733841,-121.976267535127,0.0,1876.0
1477,36.9491413653195,-121.976263916452,0.0,1616.0
1478,36.9494117572422,-121.976260297728,0.0,1111.0
1479,36.9496821491522,-121.976256678957,113.0,462.0
1480,36.9510341085128,-121.976238584373,0.0,143.0
1481,36.951304500347,-121.976234965312,148.0,0.0
1482,36.9515748921684,-121.976231346202,113.0,313.0
1483,36.9518452839773,-121.976227727044,0.0,313.0
1484,36.9521156757736,-121.976224107838,0.0,301.0
1485,36.9523860675572,-121.976220488583,0.0,270.0
1486,36.9526564593281,-121.97621686928,125.0,270.0
1487,36.9529268510864,-121.976213249929,0.0,241.0
1488,36.5819346154722,-121.980798576832,398.0,0.0
1489,36.5832866605015,-121.980780801686,125.0,0.0
1490,36.9483272846812,-121.975937884821,0.0,541.0
1491,36.9485976766135,-121.975934265053,0.0,1179.0
1492,36.9488680685331,-121.975930645235,0.0,1906.0
1493,36.9491384604401,-121.97592702537,0.0,1945.0
1494,36.9494088523344,-121.975923405456,0.0,1684.0
1495,36.9496792442161,-121.975919785494,125.0,1729.0
1496,36.9499496360851,-121.975916165483,0.0,300.0
1497,36.9502200279415,-121.975912545425,0.0,212.0
1498,36.9513015952406,-121.975898064707,113.0,289.0
1499,36.9515719870338,-121.975894444407,136.0,461.0
1500,36.9518423788143,-121.975890824058,113.0,313.0
1501,36.9521127705822,-121.975887203661,0.0,277.0
1502,36.9523831623374,-121.975883583216,0.0,241.0
1503,36.95265355408,-121.975879962722,0.0,192.0
1504,36.95292394581,-121.975876342181,136.0,192.0
1505,36.5816613389671,-121.980466843779,525.0,0.0
1506,36.9483243789314,-121.975600997359,0.0,492.0
1507,36.9485947708353,-121.975597376399,0.0,781.0
1508,36.9488651627265,-121.975593755392,0.0,1267.0
1509,36.9491355546052,-121.975590134336,0.0,1071.0
1510,36.9494059464711,-121.975586513232,0.0,1577.0
1511,36.9496763383244,-121.975582892079,0.0,1557.0
1512,36.9499467301651,-121.975579270879,0.0,1365.0
1513,36.9502171219931,-121.975575649629,0.0,472.0
1514,36.9515690809435,-121.975557542659,0.0,508.0
1515,36.9518394726957,-121.97555392112,113.0,660.0
1516,36.9521098644352,-121.975550299533,0.0,566.0
1517,36.9523802561621,-121.975546677897,0.0,192.0
1518,36.5781431525804,-121.980177795496,500.0,0.0
1519,36.578954379996,-121.980167125528,94.0,0.0
1520,36.9483214722262,-121.975264109944,0.0,221.0
1521,36.9485918641017,-121.975260487795,0.0,742.0
1522,36.9488622559645,-121.975256865597,0.0,1022.0
1523,36.9491326478148,-121.975253243351,0.0,840.0
1524,36.9494030396524,-121.975249621056,0.0,1547.0
1525,36.9496734314773,-121.975245998713,0.0,1469.0
1526,36.9499438232896,-121.975242376322,0.0,1022.0
1527,36.9502142150892,-121.975238753883,0.0,1013.0
1528,36.9504846068762,-121.975235131395,0.0,501.0
1529,36.9518365656215,-121.975217018231,0.0,242.0
1530,36.9521069573326,-121.975213395453,0.0,519.0
1531,36.5770586469808,-121.979856753481,0.0,443.0
1532,36.577599465315,-121.979849638258,253.0,0.0
1533,36.5816556012156,-121.979796268041,525.0,0.0
1534,36.9483185645654,-121.974927222578,0.0,172.0
1535,36.9485889564126,-121.974923599238,0.0,654.0
1536,36.9488593482471,-121.97491997585,0.0,860.0
1537,36.9491297400689,-121.974916352413,0.0,1130.0
1538,36.9494001318781,-121.974912728929,0.0,850.0
1539,36.9496705236746,-121.974909105395,0.0,1003.0
1540,36.9499409154586,-121.974905481814,0.0,1116.0
1541,36.9502113072298,-121.974901858184,0.0,1205.0
1542,36.9504816989884,-121.974898234506,0.0,1244.0
1543,36.9507520907344,-121.974894610779,0.0,983.0
1544,36.9510224824677,-121.974890987004,0.0,289.0
1545,36.5762445496577,-121.979532161536,0.0,384.0
1546,36.9483156559493,-121.97459033526,0.0,251.0
1547,36.948586047768,-121.97458671073,0.0,693.0
1548,36.9488564395741,-121.974583086152,0.0,915.0
1549,36.9491268313676,-121.974579461525,113.0,1140.0
1550,36.9493972231483,-121.97457583685,0.0,1032.0
1551,36.9496676149165,-121.974572212126,0.0,752.0
1552,36.949938006672,-121.974568587354,0.0,1165.0
1553,36.9502083984148,-121.974564962534,0.0,1165.0
1554,36.950478790145,-121.974561337665,113.0,811.0
1555,36.9507491818626,-121.974557712748,0.0,1081.0
1556,36.9510195735675,-121.974554087783,0.0,950.0
1557,36.9512899652598,-121.974550462769,0.0,277.0
1558,36.5762416789875,-121.979196897162,0.0,566.0
1559,36.5773233155315,-121.979182657747,0.0,136.0
1560,36.948583138168,-121.97424982227,0.0,309.0
1561,36.9488535299457,-121.974246196501,0.0,713.0
1562,36.9491239217107,-121.974242570684,0.0,590.0
1563,36.9493943134631,-121.974238944819,113.0,944.0
1564,36.9496647052028,-121.974235318905,0.0,934.0
1565,36.9499350969299,-121.974231692943,0.0,1263.0
1566,36.9502054886444,-121.974228066932,113.0,1224.0
1567,36.9504758803462,-121.974224440873,113.0,1391.0
1568,36.9507462720353,-121.974220814765,0.0,1342.0
1569,36.9510166637118,-121.97421718861,0.0,903.0
1570,36.9512870553757,-121.974213562405,0.0,903.0
1571,36.9515574470269,-121.974209936153,0.0,449.0
1572,36.5756979890834,-121.978868754595,0.0,212.0
1573,36.5759683982354,-121.978865193738,0.0,158.0
1574,36.5762388073747,-121.978861632835,0.0,394.0
1575,36.5765092165014,-121.978858071884,0.0,182.0
1576,36.5770500347172,-121.978850949839,187.0,183.0
1577,36.5773204438061,-121.978847388745,0.0,219.0
1578,36.578672489062,-121.978829582565,545.0,0.0
1579,36.5792133070762,-121.97882245976,251.0,0.0
1580,36.9485802276125,-121.973912933859,0.0,241.0
1581,36.9488506193618,-121.9739093069,0.0,501.0
1582,36.9491210110984,-121.973905679892,113.0,1052.0
1583,36.9493914028223,-121.973902052836,113.0,993.0
1584,36.9496617945337,-121.973898425732,148.0,1107.0
1585,36.9499321862323,-121.97389479858,0.0,875.0
1586,36.9502025779184,-121.973891171378,0.0,915.0
1587,36.9504729695918,-121.973887544129,125.0,1302.0
1588,36.9507433612525,-121.973883916831,113.0,1420.0
1589,36.9510137529006,-121.973880289485,0.0,938.0
1590,36.951284144536,-121.97387666209,0.0,844.0
1591,36.9515545361588,-121.973873034647,0.0,797.0
1592,36.951824927769,-121.973869407156,0.0,242.0
1593,36.5754247074479,-121.97853705463,0.0,177.0
1594,36.5756951165842,-121.978533492652,300.0,0.0
1595,36.5767767530037,-121.978519244268,0.0,703.0
1596,36.5770471620772,-121.978515682053,0.0,714.0
1597,36.9491180995306,-121.973568789149,0.0,1003.0
1598,36.9493884912261,-121.973565160902,0.0,1283.0
1599,36.949658882909,-121.973561532608,0.0,983.0
1600,36.9499292745793,-121.973557904265,160.0,905.0
1601,36.9501996662369,-121.973554275873,160.0,954.0
1602,36.9504700578818,-121.973550647434,0.0,1371.0
1603,36.9507404495141,-121.973547018945,0.0,1788.0
1604,36.9510108411338,-121.973543390409,0.0,985.0
1605,36.9512812327408,-121.973539761824,0.0,879.0
1606,36.9515516243352,-121.97353613319,0.0,313.0
1607,36.9518220159169,-121.973532504508,0.0,172.0
1608,36.5756922431424,-121.978198230757,248.0,0.0
1609,36.5767738794492,-121.978183977699,0.0,879.0
1610,36.5770442884945,-121.978180414315,0.0,130.0
1611,36.5838045105323,-121.978091314284,842.0,0.0
1612,36.9491151870073,-121.973231898453,0.0,260.0
1613,36.9493855786744,-121.973228269017,160.0,1263.0
1614,36.9496559703289,-121.973224639532,183.0,1661.0
1615,36.9499263619707,-121.973221009999,195.0,1729.0
1616,36.9501967535998,-121.973217380417,195.0,1111.0
1617,36.9504671452164,-121.973213750787,172.0,1052.0
1618,36.9507375368203,-121.973210121108,113.0,1380.0
1619,36.9510079284115,-121.973206491381,0.0,1044.0
1620,36.95127831999,-121.973202861605,0.0,613.0
1621,36.951548711556,-121.973199231781,0.0,289.0
1622,36.5754189596778,-121.977866533225,0.0,300.0
1623,36.5756893687579,-121.97786296891,0.0,580.0
1624,36.5759597778253,-121.977859404548,148.0,182.0
1625,36.5762301868801,-121.977855840138,0.0,192.0
1626,36.5765005959224,-121.977852275681,0.0,230.0
1627,36.576771004952,-121.977848711177,0.0,230.0
1628,36.9493826651672,-121.97289137718,125.0,1091.0
1629,36.9496530567932,-121.972887746505,160.0,1759.0
1630,36.9499234484066,-121.972884115781,207.0,1420.0
1631,36.9501938400073,-121.972880485009,195.0,1189.0
1632,36.9504642315954,-121.972876854188,172.0,1120.0
1633,36.9507346231708,-121.972873223319,148.0,1333.0
1634,36.9510050147336,-121.972869592401,125.0,1114.0
1635,36.9512754062837,-121.972865961435,0.0,684.0
1636,36.9515457978212,-121.972862330421,0.0,313.0
1637,36.951816189346,-121.972858699358,0.0,277.0
1638,36.5754160843788,-121.977531272593,167.0,290.0
1639,36.5756864934307,-121.97752770711,0.0,855.0
1640,36.5759569024699,-121.97752414158,0.0,1115.0
1641,36.5762273114966,-121.977520576001,0.0,1614.0
1642,36.5764977205107,-121.977517010376,183.0,1102.0
1643,36.5767681295121,-121.977513444702,307.0,879.0
1644,36.577038538501,-121.977509878981,0.0,219.0
1645,36.5773089474772,-121.977506313213,0.0,360.0
1646,36.577579356441,-121.977502747397,0.0,461.0
1647,36.577849765392,-121.977499181534,183.0,465.0
1648,36.5781201743305,-121.977495615622,383.0,368.0
1649,36.5783905832564,-121.977492049664,536.0,407.0
1650,36.5786609921697,-121.977488483658,820.0,476.0
1651,36.5789314010704,-121.977484917604,817.0,1105.0
1652,36.5816354893849,-121.977449254452,348.0,0.0
1653,36.9493797507045,-121.972554485391,0.0,1244.0
1654,36.949650142302,-121.972550853525,160.0,1749.0
1655,36.949920533887,-121.972547221611,183.0,1587.0
1656,36.9501909254592,-121.972543589649,195.0,1130.0
1657,36.9504613170189,-121.972539957638,195.0,1052.0
1658,36.9507317085658,-121.972536325578,207.0,1892.0
1659,36.9510021001002,-121.97253269347,160.0,1333.0
1660,36.9512724916218,-121.972529061314,0.0,1380.0
1661,36.9515428831309,-121.972525429109,0.0,719.0
1662,36.9518132746273,-121.972521796856,0.0,602.0
1663,36.952083666111,-121.972518164554,0.0,212.0
1664,36.5754132081372,-121.97719601201,114.0,0.0
1665,36.5756836171608,-121.977192445358,813.0,0.0
1666,36.5759540261719,-121.977188878659,0.0,1173.0
1667,36.5762244351704,-121.977185311912,0.0,1585.0
1668,36.5764948441562,-121.977181745117,0.0,1572.0
1669,36.5767652531295,-121.977178178275,0.0,2936.0
1670,36.5770356620902,-121.977174611386,0.0,1707.0
1671,36.5773060710382,-121.977171044449,0.0,1949.0
1672,36.5775764799737,-121.977167477464,301.0,1478.0
1673,36.5778468888966,-121.977163910432,0.0,559.0
1674,36.5781172978069,-121.977160343352,0.0,398.0
1675,36.5783877067046,-121.977156776225,125.0,496.0
1676,36.5786581155898,-121.97715320905,0.0,398.0
1677,36.5789285244623,-121.977149641827,430.0,339.0
1678,36.5791989333222,-121.977146074557,990.0,1177.0
1679,36.9496472268554,-121.972213960595,172.0,1322.0
1680,36.9499176184119,-121.97221032749,0.0,1965.0
1681,36.9501880099556,-121.972206694337,254.0,1371.0
1682,36.9504584014868,-121.972203061136,242.0,1798.0
1683,36.9507287930053,-121.972199427886,207.0,1916.0
1684,36.9509991845112,-121.972195794588,136.0,1626.0
1685,36.9512695760044,-121.972192161241,0.0,1521.0
1686,36.951539967485,-121.972188527845,0.0,790.0
1687,36.9518103589529,-121.972184894402,0.0,609.0
1688,36.9520807504082,-121.972181260909,0.0,300.0
1689,36.5762215579014,-121.97685004787,0.0,300.0
1690,36.5764919668591,-121.976846479907,313.0,1008.0
1691,36.5767623758042,-121.976842911896,1624.0,2854.0
1692,36.5770327847366,-121.976839343838,160.0,2172.0
1693,36.5773031936565,-121.976835775732,0.0,1420.0
1694,36.5775736025638,-121.976832207579,214.0,1949.0
1695,36.5778440114585,-121.976828639378,288.0,1337.0
1696,36.5781144203406,-121.976825071129,244.0,525.0
1697,36.5783848292101,-121.976821502833,0.0,584.0
1698,36.5805480997128,-121.976792954751,219.0,242.0
1699,36.5810889172125,-121.976785817255,0.0,231.0
1700,36.5813593259434,-121.976782248436,0.0,192.0
1701,36.5816297346618,-121.976778679568,750.0,0.0
1702,36.9496443104532,-121.971877067713,0.0,482.0
1703,36.9499147019812,-121.971873433418,183.0,1410.0
1704,36.9501850934965,-121.971869799075,242.0,1498.0
1705,36.9504554849992,-121.971866164683,543.0,1665.0
1706,36.9507258764893,-121.971862530242,555.0,2010.0
1707,36.9509962679667,-121.971858895754,195.0,2080.0
1708,36.9512666594314,-121.971855261216,0.0,1568.0
1709,36.9515370508835,-121.97185162663,0.0,1662.0
1710,36.9518074423229,-121.971847991996,0.0,928.0
1711,36.9520778337497,-121.971844357313,0.0,580.0
1712,36.9523482251639,-121.971840722582,0.0,241.0
1713,36.5745962258486,-121.976536197666,0.0,182.0
1714,36.5767594975361,-121.976507645564,230.0,407.0
1715,36.5778411330776,-121.976493368371,376.0,1013.0
1716,36.5805452210498,-121.976457672057,407.0,207.0
1717,36.5816268558859,-121.976443392198,0.0,182.0
1718,36.9499117845951,-121.971536539394,136.0,1195.0
1719,36.9501821760819,-121.97153290386,230.0,1430.0
1720,36.9504525675561,-121.971529268278,254.0,1606.0
1721,36.9507229590177,-121.971525632647,531.0,1951.0
1722,36.9509933504666,-121.971521996968,266.0,2280.0
1723,36.9512637419028,-121.97151836124,219.0,2245.0
1724,36.9515341333264,-121.971514725464,172.0,2186.0
1725,36.9518045247374,-121.971511089639,0.0,1483.0
1726,36.9520749161358,-121.971507453766,0.0,879.0
1727,36.9523453075214,-121.971503817844,0.0,349.0
1728,36.9526156988944,-121.971500181874,0.0,202.0
1729,36.5745933468637,-121.976200940731,0.0,192.0
1730,36.5808127501436,-121.976118818348,207.0,241.0
1731,36.5816239761672,-121.976108104875,0.0,221.0
1732,36.9501792577118,-121.971196008694,148.0,693.0
1733,36.9504496491575,-121.971192371922,195.0,973.0
1734,36.9507200405906,-121.971188735101,242.0,1368.0
1735,36.950990432011,-121.971185098231,531.0,2045.0
1736,36.9512608234187,-121.971181461313,355.0,2209.0
1737,36.9515312148139,-121.971177824346,207.0,1709.0
1738,36.9518016061964,-121.971174187331,183.0,1404.0
1739,36.9520719975662,-121.971170550267,0.0,1297.0
1740,36.9523423889234,-121.971166913155,0.0,541.0
1741,36.9526127802679,-121.971163275994,0.0,251.0
1742,36.5745904669361,-121.975865683843,0.0,389.0
1743,36.5748608758847,-121.97586211266,0.0,221.0
1744,36.5751312848206,-121.975858541429,212.0,0.0
1745,36.575401693744,-121.975854970151,280.0,0.0
1746,36.5810802782256,-121.975779962301,0.0,251.0
1747,36.5813506868719,-121.975776389974,230.0,0.0
1748,36.5818915041267,-121.975769245179,486.0,0.0
1749,36.5829731384852,-121.975754955016,447.0,0.0
1750,36.9504467298034,-121.970855475614,113.0,808.0
1751,36.9507171212079,-121.970851837603,172.0,1333.0
1752,36.9509875125998,-121.970848199542,219.0,1427.0
1753,36.9512579039791,-121.970844561434,254.0,2127.0
1754,36.9515282953458,-121.970840923277,637.0,2268.0
1755,36.9517986866997,-121.970837285071,2195.0,1316.0
1756,36.952069078041,-121.970833646817,1655.0,1684.0
1757,36.9523394693697,-121.970830008514,125.0,791.0
1758,36.9526098606857,-121.970826370162,0.0,270.0
1759,36.9528802519891,-121.970822731762,0.0,182.0
1760,36.574317177133,-121.975533999307,0.0,148.0
1761,36.5745875860659,-121.975530427003,0.0,452.0
1762,36.5748579949862,-121.975526854651,0.0,806.0
1763,36.5751284038939,-121.975523282252,0.0,270.0
1764,36.9507142008697,-121.970514940153,113.0,844.0
1765,36.9509845922331,-121.970511300902,195.0,1008.0
1766,36.9512549835839,-121.970507661603,230.0,1462.0
1767,36.951525374922,-121.970504022256,277.0,2303.0
1768,36.9517957662475,-121.970500382859,797.0,1867.0
1769,36.9520661575602,-121.970496743415,1008.0,1587.0
1770,36.9523365488604,-121.970493103921,613.0,1032.0
1771,36.952606940148,-121.970489464379,136.0,260.0
1772,36.9528773314228,-121.970485824789,0.0,182.0
1773,36.5743142953484,-121.975198743683,0.0,359.0
1774,36.574584704253,-121.975195170211,336.0,443.0
